home win percentage,home last 5 wins,home avg points,home last 5 points,away win percentage,away last 5 wins,away avg points,away last 5 points,winner
0.477,1,105,516,0.386,4,100,514,1
0.565,2,100,517,0.622,1,110,495,0
0.4,2,103,550,0.578,2,106,503,1
0.511,3,105,529,0.844,4,118,592,1
0.341,3,97,521,0.435,2,106,548,0
0.413,1,108,514,0.333,1,104,496,0
0.587,3,106,531,0.356,3,97,526,0
0.378,3,104,528,0.5,2,105,502,1
0.432,3,110,565,0.333,2,106,537,0
0.617,3,99,515,0.327,1,104,497,0
0.4,4,100,515,0.694,2,114,561,1
0.682,1,110,558,0.2,1,106,549,0
0.511,2,105,513,0.391,2,103,515,0
0.6,2,108,565,0.383,1,100,512,0
0.609,0,110,475,0.467,1,105,521,0
0.426,2,105,536,0.5,3,105,534,0
0.489,2,101,507,0.348,5,99,531,1
0.391,2,103,556,0.8,5,108,578,0
0.587,3,103,531,0.556,4,107,561,1
0.426,2,107,510,0.574,2,100,508,0
0.489,2,105,534,0.383,2,103,526,1
0.362,5,99,522,0.457,3,101,514,0
0.457,1,105,515,0.609,2,108,585,1
0.848,4,118,579,0.638,2,108,544,0
0.625,3,99,505,0.562,2,100,513,1
0.326,2,106,556,0.444,3,110,565,1
0.37,3,104,544,0.196,1,106,556,0
0.574,3,103,522,0.438,2,105,529,0
0.689,2,110,591,0.596,3,106,518,0
0.522,2,106,522,0.7,2,115,573,0
0.404,3,104,580,0.565,4,107,569,1
0.617,1,110,488,0.375,1,100,498,1
0.479,2,101,497,0.391,3,101,539,0
0.783,4,108,559,0.348,2,97,525,1
0.438,3,108,521,0.851,4,118,602,1
0.375,5,100,539,0.191,0,106,522,0
0.383,4,104,559,0.388,2,100,514,0
0.617,3,108,591,0.447,3,101,540,0
0.362,3,97,535,0.696,2,110,580,0
0.319,2,107,565,0.571,3,100,514,1
0.574,4,107,563,0.429,2,106,558,0
0.604,1,110,523,0.396,2,103,556,0
0.686,2,114,566,0.396,3,103,544,0
0.766,3,107,542,0.583,3,106,511,0
0.429,3,108,547,0.479,1,105,527,0
0.32,1,104,488,0.457,4,110,584,0
0.38,1,100,507,0.532,3,106,547,1
0.681,2,110,562,0.396,4,104,566,0
0.625,4,108,581,0.612,2,110,528,0
0.188,0,106,513,0.42,2,106,554,1
0.388,5,100,534,0.583,3,104,562,0
0.438,2,101,547,0.388,2,104,548,0
0.375,4,97,532,0.383,2,101,554,0
0.447,3,110,577,0.58,3,100,522,1
0.612,2,99,488,0.447,1,105,527,0
0.312,1,106,554,0.625,1,108,522,1
0.571,3,106,505,0.49,3,102,525,1
0.854,4,118,590,0.469,0,105,513,0
0.583,5,107,568,0.333,2,104,487,0
0.692,2,114,552,0.571,2,104,545,1
0.771,3,107,532,0.375,2,101,556,0
0.633,2,108,545,0.857,4,118,598,1
0.373,1,100,497,0.6,2,109,526,0
0.184,0,106,517,0.542,4,106,545,1
0.449,2,101,547,0.388,3,104,552,0
0.679,2,114,546,0.5,3,102,551,0
0.56,2,106,508,0.588,4,101,546,0
0.633,5,108,582,0.327,1,104,487,0
0.438,3,110,568,0.438,1,104,518,0
0.388,3,103,528,0.306,0,107,553,1
0.44,4,108,570,0.388,4,97,523,1
0.592,5,107,575,0.38,1,103,522,0
0.58,3,104,553,0.385,2,100,507,0
0.551,5,106,548,0.46,2,101,550,0
0.4,5,100,545,0.367,1,100,521,0
0.431,2,106,540,0.688,3,110,565,1
0.62,2,99,483,0.46,0,105,525,0
0.32,1,106,547,0.429,0,105,508,1
0.776,3,107,522,0.449,3,110,586,0
0.38,2,104,548,0.577,3,101,547,1
0.38,2,103,522,0.86,5,118,629,0
0.18,0,105,508,0.588,2,109,521,1
0.64,5,108,575,0.62,2,108,567,0
0.569,2,106,508,0.431,3,108,547,0
0.423,2,106,549,0.321,1,104,521,1
0.6,5,107,557,0.694,4,110,564,1
0.56,5,106,544,0.577,2,106,504,0
0.596,2,109,522,0.608,1,108,554,0
0.588,3,104,547,0.627,3,99,493,1
0.451,2,101,530,0.36,0,100,509,0
0.373,1,103,508,0.314,1,107,539,0
0.373,2,104,544,0.412,5,100,561,1
0.44,2,110,556,0.4,4,98,528,0
0.585,4,101,545,0.78,3,108,535,0
0.392,2,103,515,0.49,2,102,568,1
0.451,0,105,520,0.176,0,105,487,0
0.685,3,114,558,0.377,2,100,495,0
0.392,4,97,517,0.423,2,108,541,1
0.353,0,100,487,0.765,3,107,506,1
0.569,5,106,522,0.7,4,111,580,1
0.173,0,105,485,0.588,4,108,580,1
0.577,3,104,556,0.451,2,110,543,0
0.462,3,101,540,0.333,2,104,544,0
0.44,1,105,536,0.423,5,101,576,1
0.593,4,101,532,0.308,1,107,533,0
0.385,1,103,500,0.635,4,100,520,1
0.365,1,104,528,0.604,3,109,527,0
0.415,1,106,546,0.596,1,108,553,1
0.843,4,118,622,0.5,3,103,566,0
0.385,2,103,511,0.647,5,108,554,0
0.462,1,105,524,0.691,3,114,563,1
0.37,1,100,485,0.346,0,100,482,1
0.566,2,106,503,0.706,4,111,605,0
0.385,3,98,525,0.642,4,100,551,0
0.434,2,108,543,0.635,4,108,534,1
0.17,0,105,499,0.434,5,101,566,1
0.407,1,106,522,0.442,2,110,533,1
0.472,4,102,552,0.769,4,107,516,1
0.431,1,105,538,0.327,2,104,558,1
0.6,4,101,527,0.846,4,118,601,1
0.377,1,104,529,0.377,1,103,500,1
0.596,4,108,587,0.558,4,106,519,0
0.396,2,103,510,0.585,3,104,531,0
0.302,1,106,528,0.491,3,102,570,0
0.453,1,105,513,0.604,2,108,574,1
0.547,3,106,528,0.423,1,105,544,1
0.358,1,101,499,0.444,5,101,570,0
0.692,4,111,617,0.453,3,110,565,0
0.696,4,114,569,0.315,2,106,529,0
0.574,3,106,527,0.849,4,118,610,1
0.396,3,98,533,0.364,1,100,491,0
0.63,4,100,561,0.642,4,108,541,1
0.37,1,104,538,0.481,2,102,546,0
0.4,1,106,544,0.774,4,107,511,0
0.593,2,109,528,0.463,3,102,526,1
0.407,3,103,535,0.389,2,103,516,0
0.604,4,108,582,0.564,3,106,541,0
0.444,1,105,517,0.37,2,101,530,1
0.167,0,105,508,0.589,3,101,515,1
0.436,4,101,563,0.357,1,100,483,1
0.434,2,105,572,0.473,3,102,512,0
0.537,2,106,522,0.759,3,107,499,1
0.407,3,98,532,0.648,4,108,544,1
0.444,2,110,553,0.852,4,119,614,0
0.618,3,101,561,0.611,2,108,557,1
0.309,1,106,526,0.382,2,103,517,1
0.426,2,108,543,0.574,3,104,545,1
0.473,1,102,507,0.582,2,109,525,0
0.382,2,105,547,0.698,4,111,617,1
0.339,2,105,560,0.418,4,103,537,1
0.368,1,100,497,0.764,3,107,488,1
0.704,4,111,622,0.527,1,106,523,0
0.655,4,108,542,0.382,3,101,533,0
0.571,2,109,525,0.436,1,105,505,0
0.164,0,105,514,0.444,3,105,557,1
0.464,3,101,517,0.4,2,98,522,0
0.596,4,101,525,0.393,3,104,536,1
0.702,4,115,597,0.429,3,101,545,1
0.455,3,111,588,0.375,2,105,556,1
0.607,2,100,528,0.418,1,108,532,0
0.304,1,106,522,0.333,2,105,548,0
0.554,2,106,525,0.411,1,106,543,0
0.618,3,108,525,0.582,3,104,541,0
0.836,3,118,591,0.429,4,103,525,0
0.518,0,106,534,0.611,4,108,586,1
0.482,2,102,495,0.661,4,108,551,0
0.362,1,100,490,0.411,1,107,516,1
0.474,3,101,502,0.429,1,104,492,0
0.404,3,103,520,0.69,4,114,598,1
0.709,4,111,595,0.404,1,106,544,0
0.839,4,118,594,0.625,4,108,522,0
0.421,4,103,504,0.446,2,111,577,0
0.375,3,101,545,0.618,4,108,592,0
0.509,0,105,515,0.586,3,101,509,0
0.579,2,108,512,0.649,4,108,562,0
0.491,2,102,487,0.316,2,107,553,0
0.455,3,106,549,0.614,2,100,519,1
0.561,2,106,536,0.328,2,104,542,0
0.386,3,105,555,0.393,2,98,526,0
0.571,2,104,512,0.439,3,101,547,1
0.439,2,110,571,0.161,0,105,544,0
0.614,4,108,526,0.768,4,107,521,1
0.431,4,103,512,0.421,0,105,489,1
0.356,1,100,489,0.561,2,104,507,0
0.397,1,106,541,0.386,4,102,562,0
0.448,3,102,549,0.517,1,105,510,0
0.386,2,98,497,0.397,3,103,525,0
0.714,4,111,582,0.5,3,103,523,1
0.695,4,115,606,0.397,3,105,540,0
0.842,4,118,594,0.158,0,106,546,0
0.322,1,104,514,0.772,4,107,515,1
0.446,3,105,556,0.31,2,107,583,0
0.448,2,111,569,0.576,2,101,512,1
0.607,4,108,569,0.621,2,100,501,1
0.586,2,108,501,0.421,2,107,529,0
0.483,3,101,495,0.638,3,108,539,1
0.569,3,106,556,0.39,2,103,486,0
0.603,3,108,504,0.431,1,104,493,0
0.407,2,106,536,0.593,3,109,504,1
0.379,3,102,559,0.845,4,118,584,1
0.702,4,111,572,0.456,4,105,542,0
0.644,3,108,531,0.552,1,103,476,1
0.7,4,115,620,0.508,1,105,505,1
0.397,2,98,481,0.458,3,102,554,0
0.424,3,103,489,0.39,3,105,564,1
0.596,3,108,547,0.847,4,118,573,0
0.475,3,101,501,0.414,1,107,521,0
0.508,4,103,543,0.441,2,111,558,1
0.583,2,101,507,0.305,1,107,564,0
0.576,3,106,556,0.627,3,100,498,0
0.317,1,104,510,0.424,1,105,512,1
0.367,2,100,483,0.4,2,106,504,1
0.6,4,108,495,0.603,3,108,547,1
0.559,2,103,483,0.407,2,98,465,0
0.45,3,102,534,0.373,2,102,550,0
0.448,3,105,521,0.45,2,111,551,1
0.383,2,103,497,0.483,3,102,519,0
0.633,2,108,518,0.707,4,111,549,0
0.776,4,107,531,0.517,2,105,516,0
0.617,3,100,500,0.4,3,105,549,1
0.61,3,108,521,0.689,3,115,621,1
0.417,2,103,472,0.155,0,105,531,1
0.5,4,103,561,0.833,4,118,571,0
0.3,1,107,574,0.433,2,105,522,0
0.407,1,107,523,0.583,4,106,551,0
0.367,1,102,543,0.41,2,106,511,0
0.61,3,108,532,0.59,4,108,497,1
0.361,2,99,493,0.459,4,102,552,0
0.441,2,105,517,0.6,2,108,536,0
0.567,2,103,474,0.695,3,111,532,1
0.4,2,98,462,0.59,3,101,530,0
0.607,3,100,508,0.169,1,105,541,0
0.311,2,107,586,0.574,4,106,562,0
0.393,2,103,496,0.78,5,107,541,1
0.311,0,104,492,0.639,2,108,505,1
0.377,2,102,540,0.475,3,101,516,1
0.45,2,105,500,0.597,4,108,521,0
0.452,3,102,534,0.7,3,111,554,0
0.508,4,103,550,0.59,1,108,538,1
0.459,3,111,562,0.426,2,105,540,1
0.694,3,115,610,0.581,2,101,518,0
0.783,5,107,532,0.41,4,105,548,0
0.417,2,108,533,0.167,1,105,535,0
0.557,2,104,520,0.508,2,105,511,1
0.403,2,106,508,0.82,3,118,549,1
0.323,2,107,567,0.645,3,108,517,0
0.6,2,108,527,0.371,2,100,487,0
0.41,1,103,475,0.613,3,100,509,1
0.41,3,98,475,0.565,3,106,557,0
0.306,0,104,491,0.387,1,103,499,1
0.371,1,102,526,0.459,3,105,506,1
0.365,2,100,522,0.397,2,106,509,1
0.689,2,111,527,0.46,3,102,546,1
0.548,2,104,526,0.823,3,117,538,1
0.484,3,102,554,0.5,3,103,537,0
0.571,2,101,535,0.164,1,105,526,1
0.403,3,105,526,0.426,3,108,575,0
0.435,3,105,544,0.516,3,105,510,0
0.787,5,107,522,0.698,4,115,624,0
0.452,3,111,564,0.403,1,103,498,0
0.619,3,101,510,0.397,2,103,505,0
0.597,2,108,526,0.635,3,108,526,0
0.556,2,106,536,0.419,2,108,572,1
0.419,4,98,495,0.302,0,104,487,0
0.333,3,107,555,0.607,3,108,530,1
0.359,2,100,524,0.492,2,102,504,0
0.54,2,104,551,0.177,2,106,539,0
0.469,3,102,539,0.444,3,105,545,0
0.468,3,105,518,0.406,2,106,512,0
0.391,2,103,505,0.587,3,108,508,1
0.688,3,115,605,0.625,3,100,496,1
0.413,3,105,539,0.603,3,108,545,0
0.508,2,105,496,0.492,3,102,549,0
0.79,5,107,529,0.397,0,103,478,0
0.46,3,111,543,0.613,4,108,569,1
0.825,3,117,545,0.625,2,108,524,1
0.484,3,102,549,0.677,2,111,526,0
0.562,2,101,552,0.594,2,108,512,1
0.547,1,106,539,0.794,5,107,524,0
0.429,3,108,592,0.365,1,102,515,0
0.328,3,108,586,0.297,0,104,505,1
0.438,3,105,525,0.369,2,100,517,0
0.484,1,102,478,0.677,2,115,571,1
0.476,4,105,527,0.516,3,105,516,0
0.422,4,105,516,0.812,2,117,512,0
0.547,2,104,547,0.594,3,108,490,0
0.453,3,111,558,0.631,3,108,525,0
0.429,4,98,521,0.175,2,106,549,0
0.391,0,103,497,0.619,4,109,580,1
0.554,1,106,532,0.631,4,101,505,0
0.6,3,108,523,0.359,1,102,515,0
0.492,3,102,535,0.4,2,106,514,0
0.446,3,105,537,0.385,2,103,482,1
0.364,2,100,508,0.667,1,111,525,1
0.484,5,105,528,0.431,4,105,517,0
0.477,4,102,558,0.585,2,108,497,0
0.781,4,106,516,0.8,2,117,506,0
0.554,1,101,545,0.554,2,104,552,1
0.438,4,98,530,0.323,3,108,584,1
0.438,4,108,593,0.625,4,109,605,1
0.385,0,103,531,0.462,3,111,552,1
0.621,2,108,521,0.477,1,102,465,0
0.172,1,106,536,0.394,1,105,505,0
0.508,2,105,484,0.485,4,102,537,0
0.333,3,108,564,0.431,3,109,603,1
0.682,3,115,578,0.672,2,111,542,0
0.308,1,104,529,0.354,1,102,517,1
0.439,3,105,556,0.47,0,102,451,1
0.576,2,107,490,0.431,4,98,533,0
0.545,0,101,505,0.492,5,105,518,0
0.785,4,107,522,0.561,3,104,529,0
0.424,3,105,505,0.631,5,109,624,0
0.621,4,101,529,0.606,4,108,534,0
0.379,0,103,523,0.358,1,100,502,0
0.47,3,111,547,0.303,1,104,541,0
0.662,1,111,519,0.5,4,102,561,0
0.185,2,106,559,0.561,2,106,535,1
0.388,1,106,515,0.515,3,105,487,0
0.394,2,103,498,0.439,3,109,583,0
0.788,2,116,504,0.364,1,102,530,0
0.621,4,109,613,0.424,3,98,507,1
0.507,2,104,471,0.433,2,105,553,0
0.627,2,107,506,0.433,4,105,534,0
0.478,4,102,536,0.403,3,103,500,0
0.493,3,102,521,0.627,4,101,531,1
0.478,1,102,475,0.552,1,101,518,1
0.687,3,115,573,0.299,1,104,547,0
0.788,4,107,532,0.433,3,108,551,1
0.328,2,108,547,0.388,1,103,534,1
0.597,3,108,541,0.485,4,105,510,1
0.667,2,111,555,0.632,4,101,518,0
0.582,2,107,476,0.567,3,107,546,1
0.397,2,105,497,0.182,2,106,547,1
0.552,3,104,532,0.559,2,101,508,1
0.478,4,111,574,0.588,2,108,521,0
0.791,2,116,498,0.353,1,100,503,0
0.358,1,102,528,0.433,3,98,515,0
0.612,3,109,589,0.471,1,102,471,0
0.194,2,106,546,0.632,3,108,517,1
0.485,2,102,495,0.574,2,107,484,1
0.397,2,103,507,0.691,3,115,589,0
0.485,4,103,536,0.426,3,105,528,0
0.324,1,108,539,0.348,1,100,490,1
0.294,1,104,550,0.493,4,105,495,1
0.574,4,107,580,0.397,2,103,545,0
0.544,3,104,512,0.441,3,108,535,1
0.426,1,105,530,0.618,3,109,578,0
0.58,2,108,544,0.672,3,111,548,0
0.464,1,102,487,0.623,3,100,513,0
0.565,3,101,502,0.776,3,107,526,0
0.485,4,111,595,0.681,3,115,591,1
0.794,2,116,501,0.5,4,105,498,0
0.191,2,106,536,0.426,2,98,467,1
0.368,2,102,546,0.638,4,107,513,0
0.478,2,102,472,0.319,1,107,515,0
0.406,3,103,552,0.42,2,105,526,0
0.58,2,107,477,0.515,3,104,481,0
0.493,4,103,553,0.449,3,108,534,1
0.765,2,106,508,0.391,2,103,535,0
0.29,1,104,542,0.662,3,110,525,1
0.435,2,105,527,0.536,2,104,499,0
0.357,1,100,501,0.377,3,102,543,0
0.507,2,104,457,0.614,2,100,484,0
0.629,3,107,513,0.609,2,109,541,0
0.686,4,115,592,0.478,4,111,587,0
0.58,5,107,569,0.797,3,116,532,1
0.586,2,108,538,0.391,1,105,494,0
0.586,3,107,494,0.471,2,102,488,0
0.188,2,106,544,0.486,2,102,478,0
0.486,3,103,549,0.314,1,107,500,0
0.414,4,104,588,0.571,4,101,508,0
0.435,2,98,473,0.8,4,116,541,1
0.414,1,105,532,0.768,3,107,534,1
0.457,4,108,525,0.493,3,105,491,1
0.286,0,105,540,0.592,2,108,540,1
0.366,2,100,532,0.443,2,105,511,1
0.634,4,107,524,0.514,3,104,479,0
0.465,2,102,528,0.479,1,102,462,0
0.571,4,107,562,0.371,3,102,552,0
0.6,1,109,518,0.529,1,103,484,0
0.471,3,111,592,0.667,3,110,534,0
0.386,2,103,515,0.5,3,104,482,1
0.606,2,100,480,0.386,1,105,506,0
0.2,2,106,522,0.31,0,107,497,0
0.493,3,103,557,0.592,4,107,527,1
0.429,2,98,462,0.597,3,108,565,0
0.771,3,106,527,0.563,4,101,500,0
0.451,3,108,505,0.38,1,105,515,0
0.606,2,109,518,0.211,3,106,544,0
0.451,3,105,498,0.657,3,110,535,1
0.361,2,100,530,0.472,1,101,461,0
0.507,2,104,477,0.479,3,112,613,1
0.639,4,107,533,0.306,0,107,494,0
0.472,2,102,530,0.366,2,102,531,1
0.507,4,105,505,0.521,0,103,477,0
0.69,4,115,602,0.423,4,104,558,0
0.282,0,105,533,0.408,1,105,530,0
0.803,5,116,568,0.38,2,103,521,0
0.589,3,108,564,0.611,2,100,474,0
0.662,3,110,519,0.611,3,109,540,1
0.437,3,98,481,0.597,4,107,528,1
0.775,3,106,517,0.375,1,105,498,0
0.458,4,108,538,0.403,0,105,530,0
0.444,3,105,494,0.301,0,107,513,0
0.514,0,103,475,0.208,2,106,531,1
0.595,4,108,558,0.375,1,103,501,1
0.514,4,105,508,0.466,2,102,546,1
0.694,4,115,602,0.577,4,107,572,0
0.5,2,104,513,0.375,3,103,544,0
0.644,4,108,546,0.486,3,103,543,0
0.806,5,116,576,0.556,3,101,477,0
0.486,3,112,609,0.417,3,104,565,1
0.292,1,105,562,0.466,4,108,540,1
0.603,5,107,520,0.37,3,100,530,0
0.37,0,105,509,0.466,1,101,465,0
0.778,4,106,517,0.653,2,111,543,0
0.431,2,98,455,0.569,3,107,575,1
0.384,1,103,492,0.548,2,101,473,0
0.603,1,100,472,0.425,4,104,568,0
0.452,4,105,537,0.507,3,104,495,1
0.507,2,104,522,0.397,0,105,526,1
0.219,3,106,543,0.37,2,102,522,1
0.507,0,103,476,0.297,0,107,516,0
0.459,1,101,485,0.479,2,103,531,1
0.699,4,116,600,0.808,5,116,560,1
0.473,4,108,524,0.479,2,111,570,0
0.288,1,105,543,0.616,3,109,555,1
0.378,2,102,523,0.514,1,103,474,1
0.365,3,101,550,0.575,3,107,544,1
0.649,4,108,560,0.514,4,105,521,1
0.608,5,107,564,0.446,3,105,547,1
0.378,1,105,508,0.486,2,103,505,1
0.541,1,101,460,0.5,2,104,545,0
0.419,3,104,540,0.425,2,98,472,0
0.781,5,106,524,0.811,5,116,556,1
0.587,3,108,547,0.622,4,109,581,0
0.392,2,103,489,0.608,2,100,497,1
0.453,0,101,469,0.216,3,106,540,0
0.473,3,102,548,0.644,2,110,539,0
0.405,1,105,536,0.284,1,105,548,0
0.293,0,107,512,0.592,3,108,566,1
0.48,4,108,531,0.689,4,116,594,0
0.6,4,107,554,0.493,1,104,535,0
0.453,3,105,552,0.473,2,111,578,0
0.635,1,110,507,0.373,2,102,506,0
0.64,4,108,561,0.36,2,101,547,0
0.52,4,105,531,0.461,1,101,463,0
0.547,1,101,466,0.419,1,98,479,0
0.427,3,104,538,0.387,2,102,469,0
0.493,3,103,506,0.373,1,105,491,1
0.613,3,101,523,0.613,4,110,603,0
0.581,3,107,548,0.77,4,106,504,1
0.813,5,116,555,0.68,3,116,592,0
0.597,3,108,557,0.28,1,105,532,0
0.48,3,102,552,0.52,2,103,483,0
0.213,2,106,531,0.355,1,101,551,0
0.413,2,105,546,0.382,2,102,460,1
0.487,5,108,558,0.289,0,107,533,0
0.573,3,107,548,0.461,3,105,565,1
0.276,1,105,527,0.553,2,101,483,0
0.526,4,105,523,0.413,1,98,482,1
0.382,2,105,488,0.645,4,108,568,1
0.434,3,104,560,0.487,4,102,538,1
0.605,4,107,543,0.368,2,102,514,0
0.224,2,106,526,0.513,2,103,487,0
0.487,2,103,488,0.467,2,111,568,1
0.64,2,110,516,0.487,1,104,535,0
0.773,4,106,504,0.618,4,100,518,0
0.816,5,116,550,0.605,3,109,587,0
0.286,0,107,552,0.671,2,115,565,1
0.364,1,102,502,0.234,3,106,509,1
0.597,2,109,573,0.468,4,105,573,0
0.645,2,110,539,0.351,1,101,560,0
0.481,1,105,548,0.61,4,107,555,0
0.429,3,104,563,0.474,2,112,558,1
0.566,2,107,527,0.519,3,105,528,0
0.377,2,105,487,0.494,4,103,538,0
0.776,4,106,516,0.545,2,101,496,0
0.818,5,116,575,0.408,2,105,570,0
0.39,3,102,483,0.421,1,98,494,0
0.61,3,101,513,0.494,5,109,578,0
0.462,3,106,564,0.481,2,103,517,1
0.455,1,101,473,0.603,3,107,551,1
0.538,2,101,491,0.571,3,107,512,1
0.675,2,115,571,0.481,2,112,567,0
0.649,4,108,569,0.649,3,110,546,1
0.779,4,106,505,0.286,1,105,505,1
0.282,0,107,548,0.821,5,116,590,1
0.603,4,108,577,0.416,1,98,495,0
0.359,1,103,526,0.487,4,102,522,1
0.346,0,101,547,0.244,3,106,543,0
0.487,1,105,549,0.513,3,104,513,0
0.385,3,105,489,0.603,2,109,564,1
0.506,2,103,472,0.641,3,108,530,0
0.487,4,108,553,0.403,2,105,558,0
0.654,4,110,586,0.513,3,103,503,1
0.608,3,107,525,0.487,3,103,521,0
0.532,2,101,501,0.38,2,105,483,0
0.679,2,115,544,0.449,1,101,488,1
0.41,1,98,505,0.769,3,106,497,1
0.474,2,112,581,0.423,2,104,579,0
0.615,4,101,524,0.397,2,105,556,0
0.278,0,107,553,0.577,3,107,523,0
0.295,2,105,526,0.397,3,102,483,0
0.241,3,106,549,0.494,4,102,515,0
0.456,3,105,555,0.633,2,108,534,1
0.354,1,101,550,0.494,2,105,539,1
0.354,0,102,510,0.506,2,104,484,1
0.608,2,109,551,0.481,2,103,518,1
0.772,4,106,501,0.608,4,109,581,1
0.494,4,108,561,0.62,4,101,536,0
0.823,5,116,597,0.418,2,105,585,0
0.375,2,104,483,0.613,4,107,515,1
0.519,3,103,522,0.646,4,110,593,0
0.481,3,112,590,0.57,2,107,508,1
0.287,1,108,582,0.405,1,98,476,0
0.392,2,102,486,0.671,2,115,547,1
0.537,2,101,492,0.456,2,101,507,1
0.304,3,105,516,0.392,1,105,554,0
0.35,0,102,500,0.5,3,105,569,1
0.637,3,108,555,0.25,4,106,567,0
0.487,2,103,519,0.637,3,111,596,0
0.487,3,103,522,0.35,1,101,556,0
0.512,2,104,471,0.45,2,106,559,0
0.463,3,101,514,0.6,2,109,530,1
0.5,4,108,540,0.762,3,106,488,0
0.613,5,108,582,0.675,3,115,575,0
0.825,5,116,610,0.613,3,101,510,1
0.525,3,103,549,0.444,1,105,516,0
0.388,0,106,544,0.575,3,107,519,1
0.4,1,98,497,0.475,3,112,581,1
0.312,4,105,522,0.412,1,104,565,0
0.388,2,103,532,0.296,2,108,588,0
0.346,1,101,515,0.457,2,101,525,0
0.63,2,111,582,0.617,4,107,514,1
0.642,3,108,552,0.519,2,104,452,0
0.37,1,104,482,0.346,0,102,506,0
0.494,3,103,549,0.605,3,109,547,0
0.494,3,103,538,0.247,3,106,551,0
0.531,1,101,483,0.395,0,98,479,1
0.667,3,115,573,0.383,0,105,525,0
0.58,4,107,518,0.481,3,112,574,1
0.506,4,105,589,0.531,4,103,548,0
0.617,3,101,520,0.753,2,105,477,0
0.617,5,109,574,0.395,3,103,572,0
0.815,4,116,602,0.321,5,105,526,0
0.506,4,108,522,0.407,0,104,544,1
0.622,1,110,543,0.646,3,108,554,0
0.817,4,116,572,0.671,3,115,573,1
0.451,2,101,529,0.439,0,105,479,0
0.512,5,105,563,0.244,2,106,533,0
0.354,2,101,517,0.5,4,103,546,0
0.598,3,109,534,0.341,0,102,514,0
0.0,0,99,99,0.512,2,104,441,1
0.524,1,100,473,0.415,1,104,537,0
0.402,1,98,492,0.524,4,103,552,1
0.622,4,101,518,0.488,3,112,551,0
0.744,1,105,479,0.378,0,106,536,0
0.293,2,108,575,0.5,3,108,492,1
0.39,2,103,544,1.0,1,122,122,1
0.622,4,107,499,0.5,3,103,533,0
0.573,3,107,513,0.378,2,104,502,0
0.317,4,105,512,0.622,5,109,565,1
0.0,0,90,90,1.0,1,117,117,0
1.0,1,140,140,1.0,1,124,124,1
0.0,0,115,115,0.0,0,100,199,1
1.0,1,120,120,1.0,1,102,102,0
1.0,1,108,108,1.0,1,102,102,1
0.0,0,131,131,1.0,1,116,116,0
0.0,0,99,99,1.0,1,106,106,0
0.0,0,111,111,0.0,0,100,100,1
0.0,0,91,91,0.0,0,121,121,1
0.0,0,76,76,0.0,0,92,92,1
1.0,1,117,117,0.0,0,104,207,0
1.0,2,109,218,0.5,1,118,237,1
0.0,0,109,109,0.5,1,118,236,0
0.0,0,84,84,0.5,1,106,213,1
0.0,0,100,100,1.0,1,107,107,1
1.0,2,114,227,0.0,0,100,199,0
1.0,1,103,103,0.5,1,124,249,0
0.5,1,102,205,1.0,2,119,238,0
0.0,0,96,96,0.5,1,96,193,0
0.5,1,102,203,1.0,1,105,105,0
1.0,1,108,108,0.0,0,103,206,0
0.5,1,128,257,0.5,1,104,208,0
0.5,1,96,192,0.5,1,100,199,1
0.5,1,112,224,0.0,0,106,211,1
0.667,2,108,324,0.0,0,100,301,1
0.5,1,110,221,0.333,1,104,312,0
1.0,3,111,334,1.0,2,107,214,1
0.667,2,106,318,0.5,1,100,199,0
0.0,0,97,290,0.333,1,117,350,1
1.0,2,97,194,1.0,2,122,245,0
0.5,1,96,192,1.0,2,118,235,1
0.0,0,98,294,0.333,1,91,272,0
0.667,2,104,311,0.0,0,88,177,0
0.667,2,117,351,0.667,2,124,373,0
0.333,1,100,301,0.0,0,96,191,0
0.667,2,105,314,0.333,1,115,344,1
0.667,2,116,348,0.333,1,110,330,0
1.0,2,119,238,0.667,2,100,299,0
0.333,1,98,293,0.333,1,99,296,0
0.5,2,102,410,0.5,2,105,421,0
0.25,1,100,398,0.75,3,106,424,1
0.5,2,124,494,0.75,3,108,430,0
0.667,2,108,325,1.0,3,98,295,1
0.333,1,102,305,0.5,2,118,474,0
0.0,0,98,393,1.0,3,104,312,0
0.25,1,103,411,0.5,2,96,383,0
0.5,2,121,483,0.667,2,114,342,0
0.333,1,112,336,1.0,3,115,344,0
0.0,0,96,289,0.25,1,101,405,0
0.75,3,102,406,0.2,1,99,496,0
0.75,3,105,421,0.5,2,103,411,1
0.75,3,113,451,1.0,3,113,340,1
0.25,1,97,387,0.25,1,106,423,1
0.5,2,101,403,0.8,4,106,529,1
0.75,3,119,476,1.0,4,103,412,0
0.2,1,98,491,0.25,1,97,389,1
0.0,0,93,280,0.6,3,121,606,0
0.4,2,104,522,0.5,2,105,419,0
0.6,3,120,600,0.75,3,111,443,0
0.5,2,110,438,0.5,2,114,454,1
0.4,2,107,537,0.6,3,107,537,0
0.5,2,106,425,0.6,3,101,507,1
0.25,1,95,380,0.4,2,107,535,1
0.8,4,100,502,0.833,4,106,516,0
0.167,1,98,476,0.2,1,100,502,1
0.4,2,94,471,0.4,2,106,530,0
0.6,3,111,554,0.4,2,102,508,0
1.0,4,111,444,0.6,3,106,532,1
0.167,0,98,474,0.6,3,102,510,1
0.4,2,114,570,0.8,4,100,499,0
